text_number,language,url,timestamp,source,question_score
1696,en,https://apple.stackexchange.com/questions/5772,2023/3/29,stackexchange,12
1697,en,https://apple.stackexchange.com/questions/5773,2023/3/29,stackexchange,0
1698,en,https://apple.stackexchange.com/questions/5778,2023/3/29,stackexchange,0
1699,en,https://apple.stackexchange.com/questions/5784,2023/3/29,stackexchange,15
1700,en,https://apple.stackexchange.com/questions/5789,2023/3/29,stackexchange,0
1701,en,https://apple.stackexchange.com/questions/5792,2023/3/29,stackexchange,2
1702,en,https://apple.stackexchange.com/questions/5793,2023/3/29,stackexchange,3
1703,en,https://apple.stackexchange.com/questions/5804,2023/3/29,stackexchange,3
1704,en,https://apple.stackexchange.com/questions/5805,2023/3/29,stackexchange,1
1705,en,https://apple.stackexchange.com/questions/5807,2023/3/29,stackexchange,0
1706,en,https://apple.stackexchange.com/questions/5808,2023/3/29,stackexchange,10
1707,en,https://apple.stackexchange.com/questions/5818,2023/3/29,stackexchange,3
1708,en,https://apple.stackexchange.com/questions/5820,2023/3/29,stackexchange,5
1709,en,https://apple.stackexchange.com/questions/5822,2023/3/29,stackexchange,12
1710,en,https://apple.stackexchange.com/questions/5828,2023/3/29,stackexchange,8
1711,en,https://apple.stackexchange.com/questions/5831,2023/3/29,stackexchange,3
1712,en,https://apple.stackexchange.com/questions/5838,2023/3/29,stackexchange,1
1713,en,https://apple.stackexchange.com/questions/5841,2023/3/29,stackexchange,10
1714,en,https://apple.stackexchange.com/questions/5842,2023/3/29,stackexchange,0
1715,en,https://apple.stackexchange.com/questions/5849,2023/3/29,stackexchange,2
1716,en,https://apple.stackexchange.com/questions/5853,2023/3/29,stackexchange,1
1717,en,https://apple.stackexchange.com/questions/5856,2023/3/29,stackexchange,3
1718,en,https://apple.stackexchange.com/questions/5857,2023/3/29,stackexchange,10
1719,en,https://apple.stackexchange.com/questions/5860,2023/3/29,stackexchange,6
1720,en,https://apple.stackexchange.com/questions/5866,2023/3/29,stackexchange,7
1721,en,https://apple.stackexchange.com/questions/5868,2023/3/29,stackexchange,1
1722,en,https://apple.stackexchange.com/questions/5870,2023/3/29,stackexchange,74
1723,en,https://apple.stackexchange.com/questions/5874,2023/3/29,stackexchange,8
1724,en,https://apple.stackexchange.com/questions/5878,2023/3/29,stackexchange,7
1725,en,https://apple.stackexchange.com/questions/5879,2023/3/29,stackexchange,2
1726,en,https://apple.stackexchange.com/questions/5882,2023/3/29,stackexchange,1
1727,en,https://apple.stackexchange.com/questions/5884,2023/3/29,stackexchange,1
1728,en,https://apple.stackexchange.com/questions/5887,2023/3/29,stackexchange,4
1729,en,https://apple.stackexchange.com/questions/5895,2023/3/29,stackexchange,4
1730,en,https://apple.stackexchange.com/questions/5897,2023/3/29,stackexchange,7
1731,en,https://apple.stackexchange.com/questions/5898,2023/3/29,stackexchange,4
1732,en,https://apple.stackexchange.com/questions/5901,2023/3/29,stackexchange,3
1733,en,https://apple.stackexchange.com/questions/5907,2023/3/29,stackexchange,11
1734,en,https://apple.stackexchange.com/questions/5911,2023/3/29,stackexchange,1
1735,en,https://apple.stackexchange.com/questions/5915,2023/3/29,stackexchange,1
1736,en,https://apple.stackexchange.com/questions/5919,2023/3/29,stackexchange,1
1737,en,https://apple.stackexchange.com/questions/5923,2023/3/29,stackexchange,1
1738,en,https://apple.stackexchange.com/questions/5924,2023/3/29,stackexchange,2
1739,en,https://apple.stackexchange.com/questions/5927,2023/3/29,stackexchange,4
1740,en,https://apple.stackexchange.com/questions/5932,2023/3/29,stackexchange,0
1741,en,https://apple.stackexchange.com/questions/5933,2023/3/29,stackexchange,1
1742,en,https://apple.stackexchange.com/questions/5934,2023/3/29,stackexchange,7
1743,en,https://apple.stackexchange.com/questions/5936,2023/3/29,stackexchange,5
1744,en,https://apple.stackexchange.com/questions/5937,2023/3/29,stackexchange,17
1745,en,https://apple.stackexchange.com/questions/5942,2023/3/29,stackexchange,2
1746,en,https://apple.stackexchange.com/questions/5944,2023/3/29,stackexchange,1
1747,en,https://apple.stackexchange.com/questions/5956,2023/3/29,stackexchange,1
1748,en,https://apple.stackexchange.com/questions/5957,2023/3/29,stackexchange,2
1749,en,https://apple.stackexchange.com/questions/5959,2023/3/29,stackexchange,2
1750,en,https://apple.stackexchange.com/questions/5961,2023/3/29,stackexchange,4
1751,en,https://apple.stackexchange.com/questions/5963,2023/3/29,stackexchange,9
1752,en,https://apple.stackexchange.com/questions/5966,2023/3/29,stackexchange,14
1753,en,https://apple.stackexchange.com/questions/5967,2023/3/29,stackexchange,4
1754,en,https://apple.stackexchange.com/questions/5969,2023/3/29,stackexchange,4
1755,en,https://apple.stackexchange.com/questions/5971,2023/3/29,stackexchange,3
1756,en,https://apple.stackexchange.com/questions/5973,2023/3/29,stackexchange,3
1757,en,https://apple.stackexchange.com/questions/5976,2023/3/29,stackexchange,3
1758,en,https://apple.stackexchange.com/questions/5979,2023/3/29,stackexchange,4
1759,en,https://apple.stackexchange.com/questions/5984,2023/3/29,stackexchange,4
1760,en,https://apple.stackexchange.com/questions/5986,2023/3/29,stackexchange,1
1761,en,https://apple.stackexchange.com/questions/5988,2023/3/29,stackexchange,2
1762,en,https://apple.stackexchange.com/questions/5994,2023/3/29,stackexchange,3
1763,en,https://apple.stackexchange.com/questions/5995,2023/3/29,stackexchange,15
1764,en,https://apple.stackexchange.com/questions/5999,2023/3/29,stackexchange,2
1765,en,https://apple.stackexchange.com/questions/6005,2023/3/29,stackexchange,3
1766,en,https://apple.stackexchange.com/questions/6006,2023/3/29,stackexchange,4
1767,en,https://apple.stackexchange.com/questions/6008,2023/3/29,stackexchange,3
1768,en,https://apple.stackexchange.com/questions/6022,2023/3/29,stackexchange,12
1769,en,https://apple.stackexchange.com/questions/6024,2023/3/29,stackexchange,5
1770,en,https://apple.stackexchange.com/questions/6026,2023/3/29,stackexchange,7
1771,en,https://apple.stackexchange.com/questions/6027,2023/3/29,stackexchange,3
1772,en,https://apple.stackexchange.com/questions/6031,2023/3/29,stackexchange,1
1773,en,https://apple.stackexchange.com/questions/6033,2023/3/29,stackexchange,1
1774,en,https://apple.stackexchange.com/questions/6034,2023/3/29,stackexchange,8
1775,en,https://apple.stackexchange.com/questions/6038,2023/3/29,stackexchange,1
1776,en,https://apple.stackexchange.com/questions/6040,2023/3/29,stackexchange,0
1777,en,https://apple.stackexchange.com/questions/6041,2023/3/29,stackexchange,0
1778,en,https://apple.stackexchange.com/questions/6044,2023/3/29,stackexchange,8
1779,en,https://apple.stackexchange.com/questions/6046,2023/3/29,stackexchange,3
1780,en,https://apple.stackexchange.com/questions/6047,2023/3/29,stackexchange,2
1781,en,https://apple.stackexchange.com/questions/6052,2023/3/29,stackexchange,1
1782,en,https://apple.stackexchange.com/questions/6057,2023/3/29,stackexchange,1
1783,en,https://apple.stackexchange.com/questions/6058,2023/3/29,stackexchange,6
1784,en,https://apple.stackexchange.com/questions/6065,2023/3/29,stackexchange,4
1785,en,https://apple.stackexchange.com/questions/6067,2023/3/29,stackexchange,6
1786,en,https://apple.stackexchange.com/questions/6069,2023/3/29,stackexchange,0
1787,en,https://apple.stackexchange.com/questions/6073,2023/3/29,stackexchange,8
1788,en,https://apple.stackexchange.com/questions/6075,2023/3/29,stackexchange,6
1789,en,https://apple.stackexchange.com/questions/6076,2023/3/29,stackexchange,2
1790,en,https://apple.stackexchange.com/questions/6078,2023/3/29,stackexchange,57
1791,en,https://apple.stackexchange.com/questions/6079,2023/3/29,stackexchange,2
1792,en,https://apple.stackexchange.com/questions/6081,2023/3/29,stackexchange,3
1793,en,https://apple.stackexchange.com/questions/6082,2023/3/29,stackexchange,3
1794,en,https://apple.stackexchange.com/questions/6083,2023/3/29,stackexchange,15
1795,en,https://apple.stackexchange.com/questions/6087,2023/3/29,stackexchange,1
1796,en,https://apple.stackexchange.com/questions/6090,2023/3/29,stackexchange,3
1797,en,https://apple.stackexchange.com/questions/6091,2023/3/29,stackexchange,11
1798,en,https://apple.stackexchange.com/questions/6093,2023/3/29,stackexchange,0
1799,en,https://apple.stackexchange.com/questions/6096,2023/3/29,stackexchange,0
1800,en,https://apple.stackexchange.com/questions/6098,2023/3/29,stackexchange,0
1801,en,https://apple.stackexchange.com/questions/6099,2023/3/29,stackexchange,0
1802,en,https://apple.stackexchange.com/questions/6103,2023/3/29,stackexchange,2
1803,en,https://apple.stackexchange.com/questions/6104,2023/3/29,stackexchange,0
1804,en,https://apple.stackexchange.com/questions/6108,2023/3/29,stackexchange,13
1805,en,https://apple.stackexchange.com/questions/6109,2023/3/29,stackexchange,47
1806,en,https://apple.stackexchange.com/questions/6111,2023/3/29,stackexchange,0
1807,en,https://apple.stackexchange.com/questions/6117,2023/3/29,stackexchange,2
1808,en,https://apple.stackexchange.com/questions/6127,2023/3/29,stackexchange,2
1809,en,https://apple.stackexchange.com/questions/6130,2023/3/29,stackexchange,3
1810,en,https://apple.stackexchange.com/questions/6133,2023/3/29,stackexchange,5
1811,en,https://apple.stackexchange.com/questions/6137,2023/3/29,stackexchange,0
1812,en,https://apple.stackexchange.com/questions/6138,2023/3/29,stackexchange,2
1813,en,https://apple.stackexchange.com/questions/6139,2023/3/29,stackexchange,3
1814,en,https://apple.stackexchange.com/questions/6141,2023/3/29,stackexchange,22
1815,en,https://apple.stackexchange.com/questions/6147,2023/3/29,stackexchange,1
1816,en,https://apple.stackexchange.com/questions/6149,2023/3/29,stackexchange,1
1817,en,https://apple.stackexchange.com/questions/6158,2023/3/29,stackexchange,4
1818,en,https://apple.stackexchange.com/questions/6161,2023/3/29,stackexchange,19
1819,en,https://apple.stackexchange.com/questions/6165,2023/3/29,stackexchange,2
1820,en,https://apple.stackexchange.com/questions/6173,2023/3/29,stackexchange,60
1821,en,https://apple.stackexchange.com/questions/6178,2023/3/29,stackexchange,1
1822,en,https://apple.stackexchange.com/questions/6180,2023/3/29,stackexchange,1
1823,en,https://apple.stackexchange.com/questions/6183,2023/3/29,stackexchange,1
1824,en,https://apple.stackexchange.com/questions/6184,2023/3/29,stackexchange,18
1825,en,https://apple.stackexchange.com/questions/6185,2023/3/29,stackexchange,14
1826,en,https://apple.stackexchange.com/questions/6186,2023/3/29,stackexchange,1
1827,en,https://apple.stackexchange.com/questions/6188,2023/3/29,stackexchange,2
1828,en,https://apple.stackexchange.com/questions/6191,2023/3/29,stackexchange,53
1829,en,https://apple.stackexchange.com/questions/6198,2023/3/29,stackexchange,17
1830,en,https://apple.stackexchange.com/questions/6201,2023/3/29,stackexchange,0
1831,en,https://apple.stackexchange.com/questions/6206,2023/3/29,stackexchange,2
1832,en,https://apple.stackexchange.com/questions/6216,2023/3/29,stackexchange,0
1833,en,https://apple.stackexchange.com/questions/6217,2023/3/29,stackexchange,1
1834,en,https://apple.stackexchange.com/questions/6219,2023/3/29,stackexchange,2
1835,en,https://apple.stackexchange.com/questions/6221,2023/3/29,stackexchange,23
1836,en,https://apple.stackexchange.com/questions/6224,2023/3/29,stackexchange,0
1837,en,https://apple.stackexchange.com/questions/6226,2023/3/29,stackexchange,5
1838,en,https://apple.stackexchange.com/questions/6230,2023/3/29,stackexchange,20
1839,en,https://apple.stackexchange.com/questions/6233,2023/3/29,stackexchange,2
1840,en,https://apple.stackexchange.com/questions/6236,2023/3/29,stackexchange,4
1841,en,https://apple.stackexchange.com/questions/6237,2023/3/29,stackexchange,4
1842,en,https://apple.stackexchange.com/questions/6240,2023/3/29,stackexchange,0
1843,en,https://apple.stackexchange.com/questions/6248,2023/3/29,stackexchange,1
1844,en,https://apple.stackexchange.com/questions/6256,2023/3/29,stackexchange,4
1845,en,https://apple.stackexchange.com/questions/6259,2023/3/29,stackexchange,0
1846,en,https://apple.stackexchange.com/questions/6274,2023/3/29,stackexchange,1
1847,en,https://apple.stackexchange.com/questions/6275,2023/3/29,stackexchange,1
1848,en,https://apple.stackexchange.com/questions/6276,2023/3/29,stackexchange,4
1849,en,https://apple.stackexchange.com/questions/6277,2023/3/29,stackexchange,3
1850,en,https://apple.stackexchange.com/questions/6278,2023/3/29,stackexchange,39
1851,en,https://apple.stackexchange.com/questions/6280,2023/3/29,stackexchange,3
1852,en,https://apple.stackexchange.com/questions/6281,2023/3/29,stackexchange,2
1853,en,https://apple.stackexchange.com/questions/6283,2023/3/29,stackexchange,40
1854,en,https://apple.stackexchange.com/questions/6289,2023/3/29,stackexchange,1
1855,en,https://apple.stackexchange.com/questions/6297,2023/3/29,stackexchange,33
1856,en,https://apple.stackexchange.com/questions/6298,2023/3/29,stackexchange,2
1857,en,https://apple.stackexchange.com/questions/6307,2023/3/29,stackexchange,26
1858,en,https://apple.stackexchange.com/questions/6309,2023/3/29,stackexchange,2
1859,en,https://apple.stackexchange.com/questions/6310,2023/3/29,stackexchange,8
1860,en,https://apple.stackexchange.com/questions/6314,2023/3/29,stackexchange,2
1861,en,https://apple.stackexchange.com/questions/6318,2023/3/29,stackexchange,2
1862,en,https://apple.stackexchange.com/questions/6325,2023/3/29,stackexchange,0
1863,en,https://apple.stackexchange.com/questions/6327,2023/3/29,stackexchange,4
1864,en,https://apple.stackexchange.com/questions/6330,2023/3/29,stackexchange,2
1865,en,https://apple.stackexchange.com/questions/6331,2023/3/29,stackexchange,14
1866,en,https://apple.stackexchange.com/questions/6335,2023/3/29,stackexchange,3
1867,en,https://apple.stackexchange.com/questions/6336,2023/3/29,stackexchange,12
1868,en,https://apple.stackexchange.com/questions/6337,2023/3/29,stackexchange,0
1869,en,https://apple.stackexchange.com/questions/6338,2023/3/29,stackexchange,17
1870,en,https://apple.stackexchange.com/questions/6342,2023/3/29,stackexchange,1
1871,en,https://apple.stackexchange.com/questions/6345,2023/3/29,stackexchange,2
1872,en,https://apple.stackexchange.com/questions/6346,2023/3/29,stackexchange,1
1873,en,https://apple.stackexchange.com/questions/6349,2023/3/29,stackexchange,0
1874,en,https://apple.stackexchange.com/questions/6352,2023/3/29,stackexchange,1
1875,en,https://apple.stackexchange.com/questions/6360,2023/3/29,stackexchange,10
1876,en,https://apple.stackexchange.com/questions/6362,2023/3/29,stackexchange,5
1877,en,https://apple.stackexchange.com/questions/6372,2023/3/29,stackexchange,2
1878,en,https://apple.stackexchange.com/questions/6375,2023/3/29,stackexchange,4
1879,en,https://apple.stackexchange.com/questions/6378,2023/3/29,stackexchange,3
1880,en,https://apple.stackexchange.com/questions/6381,2023/3/29,stackexchange,10
1881,en,https://apple.stackexchange.com/questions/6383,2023/3/29,stackexchange,5
1882,en,https://apple.stackexchange.com/questions/6384,2023/3/29,stackexchange,1
1883,en,https://apple.stackexchange.com/questions/6387,2023/3/29,stackexchange,9
1884,en,https://apple.stackexchange.com/questions/6389,2023/3/29,stackexchange,7
1885,en,https://apple.stackexchange.com/questions/6392,2023/3/29,stackexchange,1
